id|lon|lat|img|type
ESPVA0300000003730P|0.188888888889|38.7741666667|http://www.meteoclimatic.net/webcams/g_ESPVA0300000003730P|metcli
ESAND1100000011500A|-6.22722222222|36.5947222222|http://www.meteoclimatic.net/webcams/g_ESAND1100000011500A|metcli
ESARA2200000022761B|-0.847222222222|42.5161111111|http://www.meteoclimatic.net/webcams/g_ESARA2200000022761B|metcli
ESCAT1700000017171A|2.54694444444|42.0141666667|http://www.meteoclimatic.net/webcams/g_ESCAT1700000017171A|metcli
ESPVA4600000046140B|-1.41888888889|40.1211111111|http://www.meteoclimatic.net/webcams/g_ESPVA4600000046140B|metcli
ESPVA4600000046680B|-0.436666666667|39.1886111111|http://www.meteoclimatic.net/webcams/g_ESPVA4600000046680B|metcli
ESCLM1600000016214A|-2.01583333333|39.5533333333|http://www.meteoclimatic.net/webcams/g_ESCLM1600000016214A|metcli
ESCAT0800000008912A|2.2475|41.4458333333|http://www.meteoclimatic.net/webcams/g_ESCAT0800000008912A|metcli
ESAND1800000018817A|-2.66111111111|37.6936111111|http://www.meteoclimatic.net/webcams/g_ESAND1800000018817A|metcli
ESEUS0100000001430A|-2.88555555556|42.8669444444|http://www.meteoclimatic.net/webcams/g_ESEUS0100000001430A|metcli
ESPVA0300000003802D|-0.379166666667|38.7533333333|http://www.meteoclimatic.net/webcams/g_ESPVA0300000003802D|metcli
ESCLM1600000016317B|-1.59166666667|40.21|http://www.meteoclimatic.net/webcams/g_ESCLM1600000016317B|metcli
ESCAT0800000008830D|2.03305555556|41.3469444444|http://www.meteoclimatic.net/webcams/g_ESCAT0800000008830D|metcli
ESPVA0300000003801D|-0.472222222222|38.6966666667|http://www.meteoclimatic.net/webcams/g_ESPVA0300000003801D|metcli
ESCAT0800000008470A|2.48055555556|41.6833333333|http://www.meteoclimatic.net/webcams/g_ESCAT0800000008470A|metcli
ESIBA0700000107430A|3.0|39.685|http://www.meteoclimatic.net/webcams/g_ESIBA0700000107430A|metcli
ESMUR3000000030430A|-1.78611111111|38.0941666667|http://www.meteoclimatic.net/webcams/g_ESMUR3000000030430A|metcli
ESCAT0800000008233A|1.92111111111|41.6025|http://www.meteoclimatic.net/webcams/g_ESCAT0800000008233A|metcli
ESCLM1300000013150A|-3.81833333333|39.0211111111|http://www.meteoclimatic.net/webcams/g_ESCLM1300000013150A|metcli
ESLRI2600000026001A|-2.45|42.465|http://www.meteoclimatic.net/webcams/g_ESLRI2600000026001A|metcli
ESCAT0800000008759D|1.93138888889|41.3741666667|http://www.meteoclimatic.net/webcams/g_ESCAT0800000008759D|metcli
ESCYL0500000005191A|-4.8225|40.5547222222|http://www.meteoclimatic.net/webcams/g_ESCYL0500000005191A|metcli
ESCYL0500000005429A|-4.55972222222|40.3922222222|http://www.meteoclimatic.net/webcams/g_ESCYL0500000005429A|metcli
ESMAD2800000028100B|-3.64166666667|40.5466666667|http://www.meteoclimatic.net/webcams/g_ESMAD2800000028100B|metcli
ESAND1400000014470A|-4.95305555556|38.4841666667|http://www.meteoclimatic.net/webcams/g_ESAND1400000014470A|metcli
ESCYL2400000024411A|-6.6425|42.5727777778|http://www.meteoclimatic.net/webcams/g_ESCYL2400000024411A|metcli
ESMUR3000000030520D|-1.32222222222|38.4752777778|http://www.meteoclimatic.net/webcams/g_ESMUR3000000030520D|metcli
ESAND2900000029713A|-4.14583333333|36.865|http://www.meteoclimatic.net/webcams/g_ESAND2900000029713A|metcli
ESAND1400000014005C|-4.75916666667|37.8841666667|http://www.meteoclimatic.net/webcams/g_ESAND1400000014005C|metcli
ESEXT1000000010161A|-6.16138888889|39.1833333333|http://www.meteoclimatic.net/webcams/g_ESEXT1000000010161A|metcli
ESCAT0800000008192A|2.06777777778|41.5302777778|http://www.meteoclimatic.net/webcams/g_ESCAT0800000008192A|metcli
ESCTB3900000039593F|-4.36361111111|43.3525|http://www.meteoclimatic.net/webcams/g_ESCTB3900000039593F|metcli
ESEXT1000000010630A|-6.32777777778|40.3033333333|http://www.meteoclimatic.net/webcams/g_ESEXT1000000010630A|metcli
ESGAL2700000027154A|-7.58583333333|43.0952777778|http://www.meteoclimatic.net/webcams/g_ESGAL2700000027154A|metcli
ESCLM4500000045160A|-4.1475|39.8108333333|http://www.meteoclimatic.net/webcams/g_ESCLM4500000045160A|metcli
ESCYL0900000009001D|-3.69888888889|42.3330555556|http://www.meteoclimatic.net/webcams/g_ESCYL0900000009001D|metcli
ESGAL3600000036940A|-8.79166666667|42.2577777778|http://www.meteoclimatic.net/webcams/g_ESGAL3600000036940A|metcli
ESCYL0500000005270B|-4.50444444444|40.4152777778|http://www.meteoclimatic.net/webcams/g_ESCYL0500000005270B|metcli
ESAND2900000029631C|-4.53111111111|36.6011111111|http://www.meteoclimatic.net/webcams/g_ESAND2900000029631C|metcli
ESCAT0800000008600A|1.84611111111|42.0991666667|http://www.meteoclimatic.net/webcams/g_ESCAT0800000008600A|metcli
ESMAD2800000028037A|-3.62638888889|40.4336111111|http://www.meteoclimatic.net/webcams/g_ESMAD2800000028037A|metcli
ESPVA0300000003181C|-0.7325|37.9538888889|http://www.meteoclimatic.net/webcams/g_ESPVA0300000003181C|metcli
ESPVA0300000003400H|-0.865555555556|38.625|http://www.meteoclimatic.net/webcams/g_ESPVA0300000003400H|metcli
ESCAT1700000017178B|2.44472222222|42.1519444444|http://www.meteoclimatic.net/webcams/g_ESCAT1700000017178B|metcli
ESMAD2800000028650A|-4.50638888889|40.2944444444|http://www.meteoclimatic.net/webcams/g_ESMAD2800000028650A|metcli
ESCAT0800000008035C|2.14305555556|41.43|http://www.meteoclimatic.net/webcams/g_ESCAT0800000008035C|metcli
ESPVA4600000046192A|-0.543333333333|39.3813888889|http://www.meteoclimatic.net/webcams/g_ESPVA4600000046192A|metcli
ESAND1400000014011A|-4.88138888889|37.9013888889|http://www.meteoclimatic.net/webcams/g_ESAND1400000014011A|metcli
