id|lon|lat|img|type
GUID_CAM_221|-4.478187|36.653507|http://infocar.dgt.es/etraffic/data/camaras/221.jpg|DGT
GUID_CAM_222|-4.46233|36.6867|http://infocar.dgt.es/etraffic/data/camaras/222.jpg|DGT
GUID_CAM_223|-4.45882|36.6968|http://infocar.dgt.es/etraffic/data/camaras/223.jpg|DGT
GUID_CAM_224|-4.45837|36.7131|http://infocar.dgt.es/etraffic/data/camaras/224.jpg|DGT
GUID_CAM_225|-4.45641|36.7208|http://infocar.dgt.es/etraffic/data/camaras/225.jpg|DGT
GUID_CAM_226|-4.45346|36.727|http://infocar.dgt.es/etraffic/data/camaras/226.jpg|DGT
GUID_CAM_227|-5.12429|36.4329|http://infocar.dgt.es/etraffic/data/camaras/227.jpg|DGT
GUID_CAM_228|-4.45403|36.7314|http://infocar.dgt.es/etraffic/data/camaras/228.jpg|DGT
GUID_CAM_229|-4.434483|36.74791|http://infocar.dgt.es/etraffic/data/camaras/229.jpg|DGT
GUID_CAM_230|-4.42666|36.7574|http://infocar.dgt.es/etraffic/data/camaras/230.jpg|DGT
GUID_CAM_231|-4.4181|36.7558|http://infocar.dgt.es/etraffic/data/camaras/231.jpg|DGT
GUID_CAM_232|-4.40843|36.7459|http://infocar.dgt.es/etraffic/data/camaras/232.jpg|DGT
GUID_CAM_233|-4.3936|36.7385|http://infocar.dgt.es/etraffic/data/camaras/233.jpg|DGT
GUID_CAM_234|-4.375348|36.73226|http://infocar.dgt.es/etraffic/data/camaras/234.jpg|DGT
GUID_CAM_235|-4.36348|36.7285|http://infocar.dgt.es/etraffic/data/camaras/235.jpg|DGT
GUID_CAM_236|-5.11228|36.4353|http://infocar.dgt.es/etraffic/data/camaras/236.jpg|DGT
GUID_CAM_237|-5.10837|36.4367|http://infocar.dgt.es/etraffic/data/camaras/237.jpg|DGT
GUID_CAM_238|-5.09535|36.4456|http://infocar.dgt.es/etraffic/data/camaras/238.jpg|DGT
GUID_CAM_239|-5.06316|36.4542|http://infocar.dgt.es/etraffic/data/camaras/239.jpg|DGT
GUID_CAM_240|-5.01448|36.4688|http://infocar.dgt.es/etraffic/data/camaras/240.jpg|DGT
GUID_CAM_241|-4.43203|36.7884|http://infocar.dgt.es/etraffic/data/camaras/241.jpg|DGT
GUID_CAM_242|-4.43452|36.7975|http://infocar.dgt.es/etraffic/data/camaras/242.jpg|DGT
GUID_CAM_243|-4.44106|36.8123|http://infocar.dgt.es/etraffic/data/camaras/243.jpg|DGT
GUID_CAM_244|-4.44849|36.8163|http://infocar.dgt.es/etraffic/data/camaras/244.jpg|DGT
GUID_CAM_245|-4.44347|36.8542|http://infocar.dgt.es/etraffic/data/camaras/245.jpg|DGT
GUID_CAM_246|-4.43576|36.8652|http://infocar.dgt.es/etraffic/data/camaras/246.jpg|DGT
GUID_CAM_247|-4.43325|36.874|http://infocar.dgt.es/etraffic/data/camaras/247.jpg|DGT
GUID_CAM_248|-4.42442|36.8807|http://infocar.dgt.es/etraffic/data/camaras/248.jpg|DGT
GUID_CAM_249|-4.42102|36.8903|http://infocar.dgt.es/etraffic/data/camaras/249.jpg|DGT
GUID_CAM_250|-4.43439|36.8984|http://infocar.dgt.es/etraffic/data/camaras/250.jpg|DGT
GUID_CAM_251|-4.44432|36.9115|http://infocar.dgt.es/etraffic/data/camaras/251.jpg|DGT
GUID_CAM_252|-4.43908|36.938|http://infocar.dgt.es/etraffic/data/camaras/252.jpg|DGT
GUID_CAM_253|-4.44685|36.9606|http://infocar.dgt.es/etraffic/data/camaras/253.jpg|DGT
GUID_CAM_254|-4.44485|36.978|http://infocar.dgt.es/etraffic/data/camaras/254.jpg|DGT
GUID_CAM_255|-4.46318|36.9857|http://infocar.dgt.es/etraffic/data/camaras/255.jpg|DGT
GUID_CAM_256|-4.49159|37.0113|http://infocar.dgt.es/etraffic/data/camaras/256.jpg|DGT
GUID_CAM_257|-4.4878|37.0409|http://infocar.dgt.es/etraffic/data/camaras/257.jpg|DGT
GUID_CAM_258|-4.53026|37.0697|http://infocar.dgt.es/etraffic/data/camaras/258.jpg|DGT
GUID_CAM_259|-4.41504|36.9755|http://infocar.dgt.es/etraffic/data/camaras/259.jpg|DGT
GUID_CAM_260|-4.42326|36.7657|http://infocar.dgt.es/etraffic/data/camaras/260.jpg|DGT
GUID_CAM_261|-4.38042|37.0438|http://infocar.dgt.es/etraffic/data/camaras/261.jpg|DGT
GUID_CAM_262|-4.29172|37.1278|http://infocar.dgt.es/etraffic/data/camaras/262.jpg|DGT
GUID_CAM_263|-4.31209|37.1053|http://infocar.dgt.es/etraffic/data/camaras/263.jpg|DGT
GUID_CAM_264|-4.32736|37.0683|http://infocar.dgt.es/etraffic/data/camaras/264.jpg|DGT
GUID_CAM_265|-4.39781|37.001|http://infocar.dgt.es/etraffic/data/camaras/265.jpg|DGT
GUID_CAM_266|-4.27335|37.1402|http://infocar.dgt.es/etraffic/data/camaras/266.jpg|DGT
GUID_CAM_267|-4.28035|37.1376|http://infocar.dgt.es/etraffic/data/camaras/267.jpg|DGT
GUID_CAM_268|-4.59937|37.0703|http://infocar.dgt.es/etraffic/data/camaras/268.jpg|DGT
GUID_CAM_270|-4.45081|37.0833|http://infocar.dgt.es/etraffic/data/camaras/270.jpg|DGT
GUID_CAM_271|-4.39191|37.1138|http://infocar.dgt.es/etraffic/data/camaras/271.jpg|DGT
GUID_CAM_272|-4.36817|37.126|http://infocar.dgt.es/etraffic/data/camaras/272.jpg|DGT
GUID_CAM_273|-4.31438|37.1239|http://infocar.dgt.es/etraffic/data/camaras/273.jpg|DGT
GUID_CAM_274|-5.00383|36.5027|http://infocar.dgt.es/etraffic/data/camaras/274.jpg|DGT
GUID_CAM_277|-4.5983|36.5873|http://infocar.dgt.es/etraffic/data/camaras/277.jpg|DGT
GUID_CAM_278|-4.59027|36.587|http://infocar.dgt.es/etraffic/data/camaras/278.jpg|DGT
GUID_CAM_279|-4.46974|36.6808|http://infocar.dgt.es/etraffic/data/camaras/279.jpg|DGT
GUID_CAM_280|-4.47874|36.6709|http://infocar.dgt.es/etraffic/data/camaras/280.jpg|DGT
GUID_CAM_281|-4.48609|36.6575|http://infocar.dgt.es/etraffic/data/camaras/281.jpg|DGT
GUID_CAM_282|-4.61381|36.5587|http://infocar.dgt.es/etraffic/data/camaras/282.jpg|DGT
GUID_CAM_283|-4.33651|36.7146|http://infocar.dgt.es/etraffic/data/camaras/283.jpg|DGT
GUID_CAM_327|-1.8183777|38.96896|http://infocar.dgt.es/etraffic/data/camaras/327.jpg|DGT
GUID_CAM_329|-1.8332167|38.941463|http://infocar.dgt.es/etraffic/data/camaras/329.jpg|DGT
GUID_CAM_330|-6.556083|37.339104|http://infocar.dgt.es/etraffic/data/camaras/330.jpg|DGT
GUID_CAM_331|-1.7829194|38.88785|http://infocar.dgt.es/etraffic/data/camaras/331.jpg|DGT
GUID_CAM_334|-5.836336|37.348747|http://infocar.dgt.es/etraffic/data/camaras/334.jpg|DGT
GUID_CAM_338|-1.7468972|38.82154|http://infocar.dgt.es/etraffic/data/camaras/338.jpg|DGT
GUID_CAM_341|-5.301936|37.231865|http://infocar.dgt.es/etraffic/data/camaras/341.jpg|DGT
GUID_CAM_343|-1.7401055|38.79977|http://infocar.dgt.es/etraffic/data/camaras/343.jpg|DGT
GUID_CAM_344|-1.6688305|38.672916|http://infocar.dgt.es/etraffic/data/camaras/344.jpg|DGT
GUID_CAM_345|-4.884025|37.30241|http://infocar.dgt.es/etraffic/data/camaras/345.jpg|DGT
GUID_CAM_346|-6.0643277|37.383312|http://infocar.dgt.es/etraffic/data/camaras/346.jpg|DGT
