date;id_station;id_network;type;latitude;longitude;altitude;country;area_adm_1;area_adm_2;area_adm_3;name;value;value_max
06/07/17 00:00;ITVVF0047;Eurdep;air;45.25;10.74;0.0;Italy;0;0;0;Mortara;0.0;0.0
06/07/17 00:00;ITVVF0049;Eurdep;air;45.62;9.02;0.0;Italy;0;0;0;Saronno;0.0;0.0
06/07/17 00:00;ITVVF0083;Eurdep;air;43.45;11.88;0.0;Italy;0;0;0;Arezzo1;0.0;0.0
06/07/17 00:00;ITVVF0084;Eurdep;air;43.78;11.19;0.0;Italy;0;0;0;Firenze1;0.0;0.0
06/07/17 00:00;ITVVF0085;Eurdep;air;42.45;11.25;0.0;Italy;0;0;0;Orbetello Scalo;0.0;0.0
06/07/17 00:00;ITVVF0086;Eurdep;air;42.96;10.61;0.0;Italy;0;0;0;Piombino;0.0;0.0
06/07/17 00:00;ITVVF0087;Eurdep;air;43.83;10.48;0.0;Italy;0;0;0;Lucca (Ronco);0.0;0.0
06/07/17 00:00;ITVVF0088;Eurdep;air;44.03;10.1;0.0;Italy;0;0;0;Massa1;0.0;0.0
06/07/17 00:00;ITVVF0089;Eurdep;air;43.67;10.28;0.0;Italy;0;0;0;Marina di Pisa;0.0;0.0
06/07/17 00:00;ITVVF0090;Eurdep;air;43.86;11.07;0.0;Italy;0;0;0;Prato;0.0;0.0
06/07/17 00:00;ITVVF0091;Eurdep;air;43.99;10.85;0.0;Italy;0;0;0;Cireglio;0.0;0.0
06/07/17 00:00;ITVVF0032;Eurdep;air;42.4;12.85;0.0;Italy;0;0;0;Rieti1;0.0;0.0
06/07/17 00:00;ITVVF0031;Eurdep;air;41.47;12.9;0.0;Italy;0;0;0;Latina1;0.0;0.0
06/07/17 00:00;ITVVF0034;Eurdep;air;42.41;12.13;0.0;Italy;0;0;0;Viterbo1;0.0;0.0
08/07/17 05:00;IT0062;Eurdep;air;45.95;12.68;24.4;Italy;Friuli-Venecia Julia;Pordenone;Pordenone;Pordenone;11.8;13.0
05/07/17 00:00;ITVVF0043;Eurdep;air;45.84;9.41;0.0;Italy;0;0;0;Lecco1;0.0;0.0
06/07/17 00:00;ITVVF0104;Eurdep;air;45.79;13.58;0.0;Italy;0;0;0;Duino Aurisina;0.0;0.0
06/07/17 00:00;ITVVF0105;Eurdep;air;45.6;13.78;0.0;Italy;0;0;0;Muggia;0.0;0.0
06/07/17 00:00;ITVVF0108;Eurdep;air;45.92;13.46;0.0;Italy;0;0;0;Mariano del Friuli;0.0;0.0
06/07/17 00:00;ITVVF0109;Eurdep;air;45.83;13.47;0.0;Italy;0;0;0;Ronchi dei Legionari;0.0;0.0
06/07/17 00:00;ITVVF0110;Eurdep;air;46.3;12.36;0.0;Italy;0;0;0;Aviano;0.0;0.0
06/07/17 00:00;ITVVF0111;Eurdep;air;45.52;12.43;0.0;Italy;0;0;0;Azzano Decimo;0.0;0.0
06/07/17 00:00;ITVVF0112;Eurdep;air;46.12;12.34;0.0;Italy;0;0;0;Barcis;0.0;0.0
06/07/17 00:00;ITVVF0117;Eurdep;air;46.02;12.31;0.0;Italy;0;0;0;Polcenigo;0.0;0.0
06/07/17 00:00;ITVVF0119;Eurdep;air;46.02;12.38;0.0;Italy;0;0;0;Roveredo in Piano;0.0;0.0
06/07/17 00:00;ITVVF0120;Eurdep;air;46.02;12.64;0.0;Italy;0;0;0;S.Quirino;0.0;0.0
06/07/17 00:00;ITVVF0121;Eurdep;air;45.58;12.31;0.0;Italy;0;0;0;Sacile;0.0;0.0
06/07/17 00:00;ITVVF0122;Eurdep;air;45.55;12.52;0.0;Italy;0;0;0;San Vito al Tagliamento;0.0;0.0
06/07/17 00:00;ITVVF0123;Eurdep;air;46.07;12.53;0.0;Italy;0;0;0;Spilimpergo;0.0;0.0
06/07/17 00:00;ITVVF0124;Eurdep;air;46.18;12.48;0.0;Italy;0;0;0;Tramonti di Sotto;0.0;0.0
06/07/17 00:00;ITVVF0125;Eurdep;air;45.6;12.52;0.0;Italy;0;0;0;Valvasone;0.0;0.0
22/06/17 00:00;ITVVF0126;Eurdep;air;46.19;12.56;0.0;Italy;0;0;0;Vito d'Asio;0.0;0.0
06/07/17 00:00;ITVVF0127;Eurdep;air;46.06;12.46;0.0;Italy;0;0;0;Vivaro;0.0;0.0
06/07/17 00:00;ITVVF0128;Eurdep;air;45.58;12.47;0.0;Italy;0;0;0;Zoppola;0.0;0.0
06/07/17 00:00;ITVVF0129;Eurdep;air;46.41;12.8;0.0;Italy;0;0;0;Ampezzo;0.0;0.0
06/07/17 00:00;ITVVF0131;Eurdep;air;46.21;13.14;0.0;Italy;0;0;0;Buia;0.0;0.0
