date;id_station;id_network;type;latitude;longitude;altitude;country;area_adm_1;area_adm_2;area_adm_3;name;value;value_max
04/05/17 13:00;AT0906;Eurdep;air;48.26;13.04;349.3;Austria;Alta Austria;Braunau am Inn District;Braunau am Inn;Braunau/Inn;8.3;8.6
04/05/17 13:00;AT0908;Eurdep;air;48.31;14.02;269.1;Austria;Alta Austria;Distrito de Eferding;Eferding;Eferding;11.1;11.0
04/05/17 13:00;AT0909;Eurdep;air;48.49;13.74;366.4;Austria;Alta Austria;Distrito de Schärding;Engelhartszell an der Donau;Engelhartszell;9.7;9.8
04/05/17 13:00;AT0910;Eurdep;air;48.21;14.48;255.2;Austria;Alta Austria;Distrito de Linz-Land;Enns;Enns;10.8;11.0
04/05/17 13:00;AT0911;Eurdep;air;47.99;13.4;549.5;Austria;Alta Austria;Distrito de Vöcklabruck;;Frankenmarkt;9.4;10.0
04/05/17 13:00;AT0912;Eurdep;air;48.51;14.5;556.5;Austria;Alta Austria;Distrito de Freistadt;Freistadt;Freistadt;10.8;11.0
04/05/17 13:00;AT0913;Eurdep;air;47.92;13.79;469.6;Austria;Alta Austria;Distrito de Gmunden;Gmunden;Gmunden;8.6;10.0
04/05/17 13:00;AT0914;Eurdep;air;48.23;14.85;246.5;Austria;Alta Austria;Distrito de Perg;Grein;Grein;12.8;13.0
04/05/17 13:00;AT0915;Eurdep;air;48.23;13.83;347.6;Austria;Alta Austria;Distrito de Grieskirchen;Grieskirchen;Grieskirchen;8.1;8.4
04/05/17 13:00;AT0916;Eurdep;air;47.85;13.96;556.3;Austria;Alta Austria;Distrito de Gmunden;;Grünau;8.2;8.7
04/05/17 13:00;AT0917;Eurdep;air;47.56;13.65;508.2;Austria;Alta Austria;Distrito de Gmunden;Hallstatt;Hallstatt;7.5;7.0
04/05/17 13:00;AT0918;Eurdep;air;47.9;14.12;430.8;Austria;Alta Austria;Distrito de Kirchdorf an der Krems;Kirchdorf an der Krems;Kirchdorf;8.2;10.0
04/05/17 13:00;AT0919;Eurdep;air;48.32;14.28;275.5;Austria;Alta Austria;Linz;Linz;Linz Urfahr;10.4;11.0
04/05/17 13:00;AT0920;Eurdep;air;48.06;14.13;410.3;Austria;Alta Austria;Distrito de Kirchdorf an der Krems;Kremsmünster;Kremsmünster;9.8;11.0
04/05/17 13:00;AT0922;Eurdep;air;48.08;13.88;366.3;Austria;Alta Austria;Distrito de Wels-Land;;Lambach;9.6;11.0
04/05/17 13:00;AT1002;Eurdep;air;48.31;14.31;256.2;Austria;Alta Austria;Linz;Linz;Linz LFK;11.0;11.0
04/05/17 13:00;AT1004;Eurdep;air;48.19;14.11;300.8;Austria;Alta Austria;Distrito de Wels-Land;Marchtrenk;Marchtrenk;6.9;7.4
