id,lat,lon,alt,name,muni,prov
ESCAT0800000008184A,41.5775,2.18527777778,163.0,,,
ESAND2300000023008A,37.7808333333,-3.78527777778,504.0,,,
ESAND1100000011600A,36.6797222222,-5.44527777778,340.0,,,
ESCAT1700000017486C,42.2477777778,3.06916666667,10.0,,,
ESPVA4600000046894A,38.9858333333,-0.470833333333,145.0,,,
ESPVA1200000012184A,40.2616666667,0.0686111111111,308.0,,,
ESARA5000000050016A,41.6680555556,-0.824444444444,222.0,,,
ESCAT0800000008293C,41.5622222222,1.79833333333,410.0,,,
ESPVA4600000046175A,39.7255555556,-0.971388888889,360.0,,,
ESCAT0800000008232B,41.55,1.95222222222,310.0,,,
ESPVA0300000003830F,38.7877777778,-0.432222222222,410.0,,,
ESGAL3600000036538A,42.7122222222,-7.95527777778,645.0,,,
ESMAD2800000028598B,40.1,-3.23944444444,545.0,,,
ESCAT0800000008786B,41.5330555556,1.68638888889,340.0,,,
ESAST3300000033400A,43.5202777778,-5.92472222222,115.0,,,
ESCAT1700000017856A,42.22,2.54666666667,325.0,,,
ESPVA4600000046800B,38.9888888889,-0.524722222222,129.0,,,
ESCAT0800000008014B,41.3752777778,2.14222222222,45.0,,,
ESPVA4600000046021B,39.4730555556,-0.354166666667,40.0,,,
ESAND1800000018013A,37.1997222222,-3.60416666667,726.0,,,
ESIBA0700000107340A,39.6972222222,2.79611111111,200.0,,,
ESGAL3600000036750A,41.9455555556,-8.77083333333,38.0,,,
ESAND1800000018110A,37.1488888889,-3.67833333333,660.0,,,
ESAND0400000004720B,36.8166666667,-2.575,44.0,,,
ESAST3300000033180A,43.3933333333,-5.70416666667,200.0,,,
ESEUS0100000001010B,42.8658333333,-2.71194444444,530.0,,,
ESCYL0900000009140B,42.4222222222,-3.68027777778,860.0,,,
ESCAT2500000025520A,42.4047222222,0.738055555556,843.0,,,
ESCAT0800000008261A,41.9138888889,1.67861111111,520.0,,,
ESPVA4600000046701A,38.9891666667,-0.194444444444,20.0,,,
ESCAT0800000008913B,41.44,2.2175,60.0,,,
ESCLM1900000019171A,40.6411111111,-3.23916666667,692.0,,,
ESAND4100000041805A,37.3563888889,-6.20194444444,123.0,,,
ESPVA0300000003700D,38.8416666667,0.100555555556,14.0,,,
ESCAT0800000008100D,41.5347222222,2.18333333333,75.0,,,
ESIBA0700000207849A,39.0272222222,1.56638888889,89.0,,,
ESAND1800000018600B,36.7444444444,-3.50666666667,57.0,,,
ESPVA1200000012181A,40.2102777778,0.0283333333333,320.0,,,
ESMAD2800000028751A,40.8627777778,-3.61416666667,1040.0,,,
ESCAT0800000008041B,41.4197222222,2.1725,126.0,,,
ESCAT0800000008734B,41.3233333333,1.71361111111,209.0,,,
ESCAT4300000043530B,40.5625,0.458333333333,83.0,,,
ESCAT0800000008195A,41.4725,2.04416666667,111.0,,,
ESCAT0800000008740D,41.4519444444,1.9625,85.0,,,
ESCLM0200000002610A,38.9475,-2.54305555556,1068.0,,,
ESCAT0800000008328B,41.4969444444,2.29527777778,119.0,,,
ESAND2300000023700C,38.0913888889,-3.64388888889,420.0,,,
ESEXT0600000006420A,38.7230555556,-5.54444444444,502.0,,,
ESAND2900000029003A,36.6833333333,-4.45,10.0,,,
ESPVA0300000003816B,38.6961111111,-0.521666666667,788.0,,,
ESPVA0300000003814A,38.6783333333,-0.325833333333,745.0,,,
ESCAT0800000008211A,41.6163888889,2.08555555556,345.0,,,
ESAND2900000029003B,36.6888888889,-4.41666666667,22.0,,,
ESAND1100000011406A,36.685,-6.14611111111,58.0,,,
ESEXT1000000010120B,39.3358333333,-5.49833333333,480.0,,,
ESGAL2700000027002A,43.0175,-7.50194444444,475.0,,,
ESPVA4600000046712A,38.9405555556,-0.132222222222,9.0,,,
ESICA3800000338900B,27.8122222222,-17.9158333333,610.0,,,
ESARA4400000044621A,41.0502777778,0.100277777778,382.0,,,
ESPVA0300000003840A,38.8211111111,-0.407222222222,416.0,,,
ESAND1400000014200A,38.3158333333,-5.28666666667,542.0,,,
ESMAD2800000028192A,40.8830555556,-3.58666666667,1054.0,,,
ESAND2900000029071B,36.7208333333,-4.51944444444,50.0,,,
ESPVA1200000012130A,40.0661111111,-0.128611111111,210.0,,,
ESAND2300000023611A,37.7986111111,-4.16027777778,380.0,,,
ESAND0400000004120B,36.8394444444,-2.40333333333,11.0,,,
ESIBA0700000207829A,38.9583333333,1.27888888889,12.0,,,
ESARA2200000022002A,42.1438888889,-0.411388888889,480.0,,,
ESARA2200000022520B,41.5261111111,0.346666666667,110.0,,,
ESIBA0700000107400A,39.8430555556,3.13611111111,12.0,,,
ESARA2200000022520D,41.5280555556,0.3275,100.0,,,
ESCLM1600000016150D,40.4302777778,-1.93055555556,1337.0,,,
ESPVA0300000003730F,38.73,0.196111111111,10.0,,,
ESCAT1700000017401A,41.8169444444,2.51583333333,370.0,,,
ESCAT0800000008860B,41.2652777778,1.95611111111,2.0,,,
ESCAT0800000008759G,41.3791666667,1.94333333333,250.0,,,
ESPVA4600000046340A,39.4886111111,-1.08083333333,730.0,,,
ESPVA0300000003730K,38.8,0.1,66.0,,,
ESMAD2800000028010A,40.4327777778,-3.69972222222,700.0,,,
ESMAD2800000028035D,40.4808333333,-3.71611111111,710.0,,,
ESCLM1600000016152B,40.2977777778,-1.80138888889,1220.0,,,
ESCLM1600000016152C,40.2211111111,-1.97527777778,1125.0,,,
ESCAT0800000008023I,41.4125,2.13916666667,160.0,,,
ESMUR3000000030400A,38.0966666667,-1.86583333333,610.0,,,
ESCAT0800000008913F,41.4369444444,2.21916666667,50.0,,,
ESPVA0300000003400C,38.5694444444,-0.955277777778,565.0,,,
ESCAT4300000043413A,41.5033333333,1.18666666667,780.0,,,
ESMAD2800000028350A,40.1641666667,-3.62055555556,575.0,,,
ESMAD2800000028722A,40.7672222222,-3.58388888889,905.0,,,
ESPVA1200000012540A,39.9377777778,-0.101388888889,58.0,,,
ESCAT0800000008600B,1.85,42.0833333333,690.0,,,
ESIBA0700000307712B,39.8713888889,4.20777777778,91.0,,,
ESCAT0800000008261B,41.9211111111,1.68305555556,422.0,,,
ESEUS4800000048004B,43.2527777778,-2.905,90.0,,,
ESCAT0800000008695A,42.2577777778,1.86027777778,865.0,,,
ESMAD2800000028923A,40.3388888889,-3.81833333333,727.0,,,
ESCAT0800000008018D,41.4005555556,2.19361111111,12.0,,,
ESCAT0800000008034A,41.395,2.1225,110.0,,,
ESIBA0700000307760A,39.9947222222,3.83361111111,16.0,,,
ESIBA0700000307769A,40.0525,3.88611111111,65.0,,,
ESPVA1200000012150B,40.4269444444,-0.258055555556,1145.0,,,
ESCAT0800000008330C,41.4955555556,2.35527777778,50.0,,,
ESCTB3900000039011A,43.4438888889,-3.88416666667,36.0,,,
ESCAT1700000017830A,42.1275,2.63972222222,286.0,,,
ESAND0400000004800A,37.4055555556,-2.15194444444,487.0,,,
ESAND2900000029130B,36.66,-4.56222222222,120.0,,,
ESPVA0300000003460C,38.6997222222,-0.766111111111,590.0,,,
ESCLM1600000016123A,39.9925,-2.115,975.0,,,
ESCAT1700000017220B,41.7894444444,3.02888888889,57.0,,,
ESCAT4300000043400B,41.3736111111,1.16333333333,348.0,,,
ESCYL2400000024195A,42.585,-5.51916666667,944.0,,,
ESICA3800000238789B,28.7802777778,-17.9861111111,538.0,,,
ESAND2900000029018A,36.7347222222,-4.35555555556,151.0,,,
ESPVA0300000003860A,38.8436111111,-0.311111111111,272.0,,,
ESAND4100000041740C,36.9252777778,-6.02277777778,20.0,,,
ESAND4100000041740A,36.9155555556,-6.08666666667,23.0,,,
ESCAT1700000017800B,42.1877777778,2.48833333333,468.0,,,
ESPVA1200000012549A,39.9283333333,-0.197222222222,100.0,,,
ESPVA0300000003290A,38.2569444444,-0.666944444444,62.0,,,
ESPVA0300000003510A,38.6461111111,-0.120555555556,247.0,,,
ESCYL3400000034473A,42.5919444444,-4.59666666667,899.0,,,
ESPVA0300000003600A,38.4727777778,-0.7875,411.0,,,
ESCAT4300000046816A,41.3991666667,1.44111111111,660.0,,,
ESAND2100000021500C,37.3661111111,-6.98305555556,6.0,,,
ESCYL4200000042158B,41.9861111111,-2.93111111111,1185.0,,,
ESCLM1300000013004A,38.9694444444,-3.91722222222,634.0,,,
ESCAT0800000008810A,41.25,1.76666666667,48.0,,,
ESCAT0800000008188B,41.5261111111,2.30805555556,220.0,,,
ESEXT1000000010480A,40.1505555556,-5.36138888889,401.0,,,
ESPVA4600000046842A,38.8819444444,-0.344166666667,250.0,,,
ESCAT0800000008571A,42.0613888889,2.27083333333,561.0,,,
ESCLM1600000016003A,40.0594444444,-2.13833333333,938.0,,,
ESAND4100000041010A,37.3805555556,-6.01361111111,8.0,,,
ESAND4100000041019A,37.4138888889,-5.92916666667,21.0,,,
ESAND4100000041016A,37.3786111111,-5.9175,21.0,,,
ESCLM1300000013197A,38.9655555556,-3.94861111111,639.0,,,
ESCAT2500000025720A,42.3425,1.77472222222,1230.0,,,
ESNAF3100000031810B,42.8919444444,-2.10111111111,532.0,,,
ESAND4100000041970B,37.4361111111,-6.04722222222,32.0,,,
ESNAF3100000031829A,42.8741666667,-2.03611111111,615.0,,,
ESPVA0300000003803A,38.7152777778,-0.498333333333,553.0,,,
ESCYL4200000042145A,41.8144444444,-2.6375,1086.0,,,
ESCTB3900000039793A,43.4133333333,-3.70138888889,19.0,,,
ESCAT0800000008243A,41.7202777778,1.83944444444,251.0,,,
ESCAT0800000008505B,41.9122222222,2.18916666667,585.0,,,
ESEXT0600000006800B,38.9213888889,-6.3525,217.0,,,
ESEUS2000000020830B,43.3008333333,-2.38333333333,70.0,,,
ESCAT0800000008490G,41.7175,2.68944444444,56.0,,,
ESAND2900000029700D,36.7788888889,-4.10277777778,58.0,,,
ESMAD2800000028935A,40.3158333333,-3.92527777778,606.0,,,
ESCAT2500000025280B,41.9966666667,1.52111111111,670.0,,,
ESCAT0800000008850A,41.3061111111,1.995,45.0,,,
ESARA4400000044114A,40.4333333333,-1.7,1604.0,,,
ESCAT0800000008014C,41.3841666667,2.13305555556,61.0,,,
ESARA2200000022373A,42.4888888889,-0.113055555556,780.0,,,
ESCYL2400000024285B,42.5294444444,-5.88222222222,850.0,,,
ESCAT0800000008296C,41.6338888889,1.86361111111,138.0,,,
ESAND1800000018270A,37.3208333333,-4.04805555556,699.0,,,
ESAND1400000014300A,38.1169444444,-5.04972222222,658.0,,,
ESMAD2800000028043B,40.4658333333,-3.63166666667,720.0,,,
ESICA3500000135320A,28.0119444444,-15.5325,833.0,,,
ESAND1800000018812A,37.5286111111,-2.90944444444,822.0,,,
ESCAT4300000043720D,41.2816666667,1.61416666667,166.0,,,
ESCAT4300000043005B,41.1122222222,1.23944444444,20.0,,,
ESPVA0300000003804B,38.6986111111,-0.471944444444,560.0,,,
ESARA5000000050020A,41.7719444444,-0.889444444444,301.0,,,
ESPVA0300000003730D,38.7836111111,0.166111111111,20.0,,,
ESCLM1600000016200A,39.5555555556,-1.91527777778,830.0,,,
ESCAT1700000017474A,42.1880555556,3.05,10.0,,,
ESCAT0800000008800G,41.2233333333,1.71166666667,25.0,,,
ESCLM0200000002529B,38.9052777778,-1.69611111111,832.0,,,
ESPVA4600000046960A,39.4752777778,-0.459444444444,54.0,,,
ESAND1800000018190A,37.1594444444,-3.53861111111,730.0,,,
ESAST3300000033947A,43.2936111111,-5.64138888889,410.0,,,
ESCAT0800000008693A,42.0111111111,1.84805555556,614.0,,,
ESMUR3000000030204A,37.6111111111,-0.988611111111,25.0,,,
ESCAT4300000043380A,41.2555555556,1.03194444444,980.0,,,
ESAND1100000011407A,36.7113888889,-6.12972222222,78.0,,,
ESCAT1700000017534B,42.3111111111,2.17777777778,985.0,,,
ESCAT4300000043393E,41.1969444444,1.09694444444,348.0,,,
ESCAT4300000043882A,41.2069444444,1.59722222222,108.0,,,
ESPVA4600000046700B,38.9802777778,-0.169166666667,24.0,,,
ESCAT1700000017411A,41.7913888889,2.77944444444,98.0,,,
ESCAT0800000008640A,41.5405555556,1.89555555556,110.0,,,
ESMUR3000000030006A,37.9955555556,-1.10138888889,43.0,,,
ESAND0400000004870A,37.3486111111,-2.36222222222,545.0,,,
ESAST3300000033424A,43.4363888889,-5.84527777778,174.0,,,
ESCAT0800000008750B,41.4147222222,2.01944444444,49.0,,,
ESAND1400000014550C,37.5902777778,-4.63861111111,384.0,,,
ESGAL3200000032500A,42.4222222222,-8.07,420.0,,,
ESCAT0800000008820A,41.3211111111,2.08416666667,6.0,,,
ESCAT0800000008005A,41.4052777778,2.20666666667,25.0,,,
ESCAT2500000025142C,41.67,0.8175,207.0,,,
ESIBA0700000207816A,39.0383333333,1.38305555556,180.0,,,
ESCAT0800000008470E,41.6919444444,2.49055555556,158.0,,,
ESCAT2500000025793A,42.1747222222,1.31888888889,575.0,,,
ESAND2300000023160A,37.6969444444,-3.80861111111,613.0,,,
ESPVA4600000046295A,39.0952777778,-0.628888888889,70.0,,,
ESCAT4300000043719A,41.2386111111,1.57861111111,107.0,,,
ESCAT1700000017458A,41.9408333333,2.81083333333,118.0,,,
ESARA2200000022583A,42.3516666667,0.716111111111,1069.0,,,
ESCAT0800000008860C,41.2675,1.935,62.0,,,
ESMUR3000000030530B,38.2397222222,-1.41472222222,188.0,,,
ESCYL4000000040194A,40.9069444444,-4.05388888889,1130.0,,,
ESCLM1600000016512A,40.2894444444,-2.77333333333,760.0,,,
ESAST3300000033749A,43.5575,-6.95277777778,35.0,,,
ESCAT4300000043364E,41.2952777778,1.02611111111,771.0,,,
ESAND2300000023640D,37.785,-3.9025,670.0,,,
ESPVA4600000046220C,39.3363888889,-0.471388888889,70.0,,,
ESPVA4600000046728A,38.9641666667,-0.232222222222,88.0,,,
ESCAT4300000043206B,41.1663888889,1.10694444444,154.0,,,
ESCAT0800000008100C,41.5347222222,2.21638888889,65.0,,,
ESPVA4600000046838A,38.9405555556,-0.360277777778,288.0,,,
ESPVA1200000012590A,39.7505555556,-0.225555555556,25.0,,,
ESAND4100000041111A,37.3,-6.1,50.0,,,
ESIBA0700000107690A,39.3438888889,3.09083333333,50.0,,,
ESPVA0300000003720G,38.7138888889,0.0466666666667,270.0,,,
ESICA3800000138108D,28.4472222222,-16.3022222222,325.0,,,
ESCAT0800000008003F,41.3855555556,2.19555555556,21.0,,,
ESCAT4300000043540A,40.6225,0.5925,11.0,,,
ESCAT0800000008024A,41.4105555556,2.16333333333,105.0,,,
ESLRI2600000026376A,42.3594444444,-2.54972222222,800.0,,,
ESAND0400000004610A,37.2936111111,-1.87583333333,88.0,,,
ESCAT0800000008500A,41.9583333333,2.28333333333,500.0,,,
ESPVA4600000046650D,38.9647222222,-0.585833333333,165.0,,,
ESCAT1700000017538B,42.3983333333,1.92138888889,1100.0,,,
ESCYL3700000037600A,40.7,-6.1,922.0,,,
ESCYL2400000024009A,42.6061111111,-5.58888888889,843.0,,,
ESCAT0800000008849B,41.3361111111,1.99555555556,83.0,,,
ESCAT0800000008304B,41.5533333333,2.46111111111,80.0,,,
ESAND4100000041920A,37.3608333333,-6.03055555556,24.0,,,
ESCAT0800000008030F,41.4380555556,2.22805555556,19.0,,,
ESPVA4600000046022A,39.4663888889,-0.345555555556,34.0,,,
ESCAT0800000008391B,41.4911111111,2.25305555556,308.0,,,
ESARA2200000022193A,42.2638888889,-0.449444444444,750.0,,,
ESEUS2000000020018A,43.3116666667,-2.01555555556,75.0,,,
ESCAT0800000008290B,41.4902777778,2.13694444444,110.0,,,
ESCAT0800000008224A,41.5666666667,2.00472222222,300.0,,,
ESCAT1700000017722A,42.3694444444,2.83055555556,198.0,,,
ESARA4400000044493A,41.0802777778,-1.045,980.0,,,
ESCAT0800000008319A,41.6202777778,2.42722222222,400.0,,,
ESIBA0700000107620C,39.4877777778,2.89194444444,134.0,,,
ESCAT0800000008519B,41.9522222222,2.32666666667,535.0,,,
ESAND2900000029400B,36.755,-5.13472222222,744.0,,,
ESPVA0300000003730H,38.7619444444,0.142222222222,50.0,,,
ESPVA0300000003837F,38.7775,-0.517222222222,760.0,,,
ESIBA0700000107500E,39.6222222222,3.20166666667,115.0,,,
ESPVA0300000003400F,38.5305555556,-1.01888888889,672.0,,,
ESCAT0800000008777C,41.4633333333,1.65944444444,320.0,,,
ESCLM1900000019300B,40.8444444444,-1.87805555556,1069.0,,,
ESCAT4300000043560A,40.6547222222,0.295277777778,370.0,,,
ESCAT4300000043439A,41.3483333333,0.959166666667,886.0,,,
ESCLM1900000019310A,40.585,-1.79055555556,1380.0,,,
ESAND2900000029570A,36.7188888889,-4.60944444444,105.0,,,
ESARA4400000044559A,40.6483333333,-0.529722222222,1150.0,,,
ESAND2900000029071A,36.7158333333,-4.47277777778,50.0,,,
ESCAT4300000043479A,41.2511111111,1.08861111111,811.0,,,
ESCYL3400000034002A,42.0075,-4.52666666667,773.0,,,
ESEUS2000000020100A,43.28,-1.89638888889,110.0,,,
ESARA5000000050012B,41.6388888889,-0.9225,254.0,,,
ESCAT0800000008110D,41.4819444444,2.18694444444,41.0,,,
ESEXT1000000010001B,39.4708333333,-6.38555555556,460.0,,,
ESPVA4600000046940A,39.4933333333,-0.465555555556,70.0,,,
ESCAT4300000043364F,41.3183333333,0.977777777778,915.0,,,
ESCAT0800000008370A,41.6141666667,2.66472222222,7.0,,,
ESCAT1700000017141B,42.0788888889,3.09972222222,33.0,,,
ESCAT1700000017230D,41.8563888889,3.13805555556,20.0,,,
ESMAD2800000028270A,40.5588888889,-4.02138888889,859.0,,,
ESEUS2000000020400A,43.1427777778,-2.07111111111,90.0,,,
ESAND2100000021500B,37.3791666667,-6.96444444444,47.0,,,
ESGAL1500000015630A,43.3788888889,-8.19805555556,115.0,,,
ESICA3800000238750A,28.6525,-17.8880555556,568.0,,,
ESAND1800000018200A,37.1752777778,-3.7125,618.0,,,
ESCAT0800000008830C,41.35,2.02777777778,50.0,,,
ESMAD2800000028042A,40.4625,-3.58388888889,646.0,,,
ESAND2900000029611A,36.5811111111,-4.94805555556,327.0,,,
ESAST3300000033590A,43.3725,-4.54555555556,115.0,,,
ESCLM1600000016700A,39.4052777778,-2.20027777778,742.0,,,
ESIBA0700000107620A,39.4883333333,2.895,138.0,,,
ESPVA4600000046240B,39.2294444444,-0.507777777778,50.0,,,
ESCAT4300000043830A,41.1402777778,1.40166666667,5.0,,,
ESCAT2500000025341B,41.5605555556,1.11611111111,463.0,,,
ESPVA0300000003802C,38.6983333333,-0.498333333333,563.0,,,
ESCAT4300000043364A,41.2872222222,1.0975,878.0,,,
ESCAT4300000043500A,40.7975,0.524722222222,12.0,,,
ESMUR3000000030162A,38.0158333333,-1.05388888889,35.0,,,
ESICA3800000138320C,28.47,-16.2863888889,319.0,,,
ESMUR3000000030319A,37.6536111111,-1.01694444444,51.0,,,
ESAST3300000033006A,43.3594444444,-5.86333333333,302.0,,,
ESEXT0600000006800D,38.9266666667,-6.32888888889,224.0,,,
ESAND2100000021800A,37.2752777778,-6.83833333333,44.0,,,
ESCAT4300000043711A,41.2788888889,1.58138888889,165.0,,,
ESIBA0700000107320B,39.6519444444,2.77305555556,130.0,,,
ESCAT0800000008230C,41.6030555556,2.02777777778,515.0,,,
ESCYL2400000024994A,43.0233333333,-5.05111111111,1110.0,,,
ESCAT4300000043700B,41.2255555556,1.53805555556,57.0,,,
ESCTB3900000039538A,43.3458333333,-4.10333333333,108.0,,,
ESCAT1700000017178C,42.1525,2.43527777778,470.0,,,
ESCAT4300000043393C,41.1908333333,1.10861111111,255.0,,,
ESCAT0800000008614A,42.0522222222,1.77277777778,802.0,,,
ESCAT0800000008912B,41.445,2.24333333333,33.0,,,
ESMUR3000000030800A,37.6486111111,-1.68555555556,307.0,,,
ESCAT4300000043470A,41.2111111111,1.13222222222,270.0,,,
ESPVA0300000003430A,38.6158333333,-0.6575,665.0,,,
ESPVA4600000046758A,39.0044444444,-0.29,379.0,,,
ESMUR3000000030310B,37.62,-1.00055555556,26.0,,,
ESCAT0800000008232A,41.5597222222,1.95555555556,290.0,,,
ESCAT0800000008014F,41.3711111111,2.1375,40.0,,,
ESCAT0800000008015A,41.3833333333,2.15361111111,40.0,,,
ESCAT0800000008511C,42.0358333333,2.3675,719.0,,,
ESCLM0200000002230A,39.2094444444,-1.79416666667,688.0,,,
ESMAD2800000028752A,40.9286111111,-3.62138888889,1033.0,,,
ESCAT0800000008739B,41.3925,1.79805555556,230.0,,,
ESPVA4600000046770B,39.0475,-0.195,3.0,,,
ESMAD2800000028791C,40.7555555556,-3.78027777778,927.0,,,
ESMAD2800000028749A,40.9233333333,-3.85888888889,1120.0,,,
ESAND4100000041320A,37.6077777778,-5.82611111111,31.0,,,
ESPVA1200000012513A,40.5052777778,-0.000277777777778,931.0,,,
ESAND2900000029490A,36.5391666667,-5.3825,245.0,,,
ESPVA4600000046014B,39.4530555556,-0.403055555556,27.0,,,
ESMUR3000000030140B,38.1077777778,-1.055,104.0,,,
ESGAL3200000003270A,42.3436111111,-7.24833333333,719.0,,,
ESGAL2700000027821A,43.1144444444,-7.46527777778,443.0,,,
ESGAL2700000027002B,43.0030555556,-7.55333333333,481.0,,,
ESCAT4300000043790A,41.2533333333,0.4875,98.0,,,
ESPVA0300000003204A,38.2566666667,-0.702777777778,82.0,,,
ESCYL4700000047155B,41.6944444444,-4.68694444444,692.0,,,
ESCAT2500000025516A,42.2752777778,0.928055555556,739.0,,,
ESPVA1200000012513D,40.4719444444,0.0216666666667,661.0,,,
ESPVA0300000003750A,38.7902777778,0.0388888888889,54.0,,,
ESAND4100000041219A,37.5786111111,-6.10277777778,165.0,,,
ESCAT4300000043559A,40.6077777778,0.380833333333,205.0,,,
ESMUR3000000030812A,37.9061111111,-1.79972222222,773.0,,,
ESCYL0900000009611A,41.9886111111,-3.28666666667,998.0,,,
ESCAT4300000043816B,41.4211111111,1.39583333333,560.0,,,
ESAST3300000033457A,43.5738888889,-5.98388888889,60.0,,,
ESIBA0700000207800A,38.9072222222,1.41305555556,27.0,,,
ESEXT1000000010440A,40.1308333333,-5.69666666667,667.0,,,
ESCAT2500000025110A,41.6655555556,0.526944444444,338.0,,,
ESIBA0700000107141D,39.6041666667,2.73944444444,55.0,,,
ESPVA1200000012360A,40.5213888889,0.159166666667,450.0,,,
ESAND4100000041710B,37.1947222222,-5.77277777778,58.0,,,
ESCAT2500000025597A,42.5966666667,0.984722222222,2380.0,,,
ESIBA0700000207815B,39.0363888889,1.41527777778,183.0,,,
ESEXT0600000006378A,38.3263888889,-6.53611111111,420.0,,,
ESAND2900000029451A,36.6658333333,-5.05305555556,1120.0,,,
ESCYL0900000009193A,42.3316666667,-3.61888888889,922.0,,,
ESCAT0800000008759A,41.3877777778,1.92638888889,310.0,,,
ESAST3300000033579A,43.3338888889,-4.53,70.0,,,
ESICA3800000138008A,28.4686111111,-16.2775,196.0,,,
ESCAT0800000008202B,41.5472222222,2.11444444444,190.0,,,
ESPVA4600000046380A,39.4919444444,-0.683611111111,218.0,,,
ESPVA0300000003660E,38.3833333333,-0.765833333333,235.0,,,
ESCAT0800000008789B,41.5122222222,1.635,550.0,,,
ESPVA0300000003720B,38.7166666667,0.0522222222222,276.0,,,
ESCAT2500000025591A,42.3158333333,1.05111111111,868.0,,,
ESCAT0800000008760A,41.4736111111,1.93,56.0,,,
ESCAT0800000008530D,41.6852777778,2.28555555556,247.0,,,
ESPVA4600000046635B,38.7844444444,-0.768611111111,635.0,,,
ESPVA0300000003440D,38.63,-0.5825,710.0,,,
ESPVA4600000046960B,39.4786111111,-0.470555555556,55.0,,,
ESPVA4600000046388A,39.425,-0.684444444444,260.0,,,
ESCAT1700000017174A,42.0786111111,2.50638888889,488.0,,,
ESARA2200000022125A,42.0066666667,-0.0472222222222,474.0,,,
ESCAT4300000043520A,40.8202777778,0.500277777778,10.0,,,
ESARA4400000044420A,40.0577777778,-0.830277777778,1040.0,,,
ESPVA0300000003113A,38.3494444444,-0.641666666667,195.0,,,
ESAND1100000011100D,36.4533333333,-6.21527777778,6.0,,,
ESCAT4300000043450B,41.3158333333,1.17472222222,332.0,,,
ESCYL2400000024850A,42.8625,-5.32388888889,975.0,,,
ESCAT0800000008800B,41.2233333333,1.73611111111,14.0,,,
ESCAT2500000025284E,42.1766666667,1.56527777778,1788.0,,,
ESAND0400000004131A,36.8538888889,-2.30472222222,62.0,,,
ESAST3300000033202A,43.5380555556,-5.65444444444,39.0,,,
ESCAT0800000008350A,41.5927777778,2.565,85.0,,,
ESAST3300000033891C,43.4044444444,-6.33722222222,660.0,,,
ESMUR3000000030589A,38.0136111111,-1.04972222222,41.0,,,
ESIBA0700000107141B,39.6316666667,2.72777777778,102.0,,,
ESCAT4300000043774A,41.1566666667,0.875555555556,463.0,,,
ESCAT0800000008206C,41.5602777778,2.08027777778,254.0,,,
ESAND2300000023610A,37.6458333333,-3.91,720.0,,,
ESCAT4300000043364B,41.3122222222,0.9875,945.0,,,
ESCAT0800000008785A,41.5208333333,1.70888888889,289.0,,,
ESGAL3200000032236A,42.1447222222,-8.18722222222,218.0,,,
ESGAL3600000036519A,42.6775,-8.19083333333,463.0,,,
ESCYL4700000047140A,41.5897222222,-4.72472222222,701.0,,,
ESCLM1300000013230A,38.9741666667,-3.33916666667,670.0,,,
ESARA4400000044134A,40.1805555556,-1.3875,1120.0,,,
ESMAD2800000028229A,40.5022222222,-3.96694444444,661.0,,,
ESCAT1700000017475A,42.1772222222,2.99277777778,28.0,,,
ESAND1800000018010A,37.18,-3.59055555556,730.0,,,
ESAND2300000023680A,37.4580555556,-3.91777777778,934.0,,,
ESAND2100000021003B,37.2666666667,-6.95,15.0,,,
ESMAD2800000028529A,40.3283333333,-3.51611111111,555.0,,,
ESPVA0300000003727A,38.7383333333,0.0,192.0,,,
ESPVA0300000003829A,38.7722222222,-0.424722222222,365.0,,,
ESPVA0300000003314A,38.0936111111,-0.859722222222,23.0,,,
ESCLM1900000019142A,40.6,-3.01833333333,782.0,,,
ESPVA0300000003780B,38.8461111111,-0.110277777778,55.0,,,
ESGAL3600000036212A,42.2141666667,-8.75638888889,77.0,,,
ESPVA4600000046132A,39.5155555556,-0.3475,11.0,,,
ESIBA0700000107200A,39.4691666667,3.15138888889,130.0,,,
ESCAT1700000017800A,42.1855555556,2.46944444444,452.0,,,
ESCAT0800000008105C,41.5044444444,2.25055555556,300.0,,,
ESMUR3000000030180D,38.0291666667,-1.65138888889,602.0,,,
ESCYL2400000024730A,42.85,-6.31416666667,1243.0,,,
ESCAT2500000025654A,42.1522222222,0.948333333333,521.0,,,
ESCAT0800000008191E,41.4905555556,2.03083333333,130.0,,,
ESCAT1700000017251D,41.8441666667,3.06833333333,120.0,,,
ESPVA4600000046119A,39.6633333333,-0.431666666667,265.0,,,
ESCAT1700000017600B,42.2683333333,2.95666666667,65.0,,,
ESMUR3000000030648A,38.2694444444,-1.01166666667,415.0,,,
ESCAT0800000008256A,41.7177777778,1.76666666667,323.0,,,
ESMAD2800000028223A,40.4316666667,-3.82194444444,694.0,,,
ESCAT0800000008224C,41.5641666667,1.99361111111,322.0,,,
ESAND4100000041600A,37.2661111111,-5.54694444444,117.0,,,
ESCYL0900000009430B,41.1333333333,-3.05,1007.0,,,
ESAST3300000033203A,43.5380555556,-5.62388888889,30.0,,,
ESAND0400000004120C,36.8422222222,-2.40916666667,24.0,,,
ESCAT1700000017730C,42.2947222222,2.9125,142.0,,,
ESCAT0800000008224D,41.5675,2.00138888889,300.0,,,
ESCAT1700000017811A,42.1577777778,2.51,560.0,,,
ESCAT0800000008784A,41.5222222222,1.74944444444,326.0,,,
ESCAT0800000008260A,41.8358333333,1.76166666667,286.0,,,
ESGAL1500000015360A,43.7366666667,-7.87722222222,25.0,,,
ESCAT1700000017751A,42.3686111111,2.98027777778,82.0,,,
