date;id_station;id_network;type;latitude;longitude;altitude;country;area_adm_1;area_adm_2;area_adm_3;name;value;value_max
06/03/17 22:00;RS0002;Eurdep;air;45.25;19.85;82.2;Serbia;Voivodina;Distrito de Bačka del Sur;Novi Sad;NOVI SAD;11.9;12
06/03/17 23:00;RS0003;Eurdep;air;46.1;19.77;99.1;Serbia;Voivodina;Distrito de Bačka del Norte;Palić;PALIC;10.6;11
06/03/17 22:00;RS0005;Eurdep;air;44.77;20.6;181.6;Serbia;;City of Belgrade;Vinča;VINCA;13.0;13
06/03/17 23:00;RS0006;Eurdep;air;42.55;21.9;463.4;Serbia;;Distrito de Pčinja;Vranje;VRANJE;13.5;14
06/03/17 22:00;RS0007;Eurdep;air;43.32;21.9;196.1;Serbia;;Distrito de Nišava;Niš;NIS;11.0;12
06/03/17 23:00;RS0008;Eurdep;air;44.6;22.6;64.1;Serbia;;Bor District;Kladovo;KLADOVO;9.1;9
06/03/17 23:00;RS0009;Eurdep;air;42.88;20.87;524.6;Serbia;;;;KOSOVSKA MITROVICA;12.5;13
